user_id,name,email,phone,signup_date,platform,region,user_type
U01751,Andrew Bailey,andrew.bailey1751@fooddash.com,+19619233534,2023-07-02,ios,us_west,returning
U01752,Jessica Gonzalez,jessica.gonzalez1752@fooddash.com,+16054662556,2023-06-14,web,us_west,new
U01753,Charles Foster,charles.foster1753@fooddash.com,+19967729618,2024-03-03,ios,eu,returning
U01754,Scott Scott,scott.scott1754@fooddash.com,+15277093060,2024-05-04,ios,asia,casual
U01755,Samantha Green,samantha.green1755@fooddash.com,+17149986330,2024-02-18,ios,asia,returning
U01756,Cynthia Torres,cynthia.torres1756@fooddash.com,+16603633482,2024-11-09,ios,us_east,returning
U01757,Kevin Ross,kevin.ross1757@fooddash.com,+16753890222,2024-06-14,web,us_east,power
U01758,Rebecca Evans,rebecca.evans1758@fooddash.com,+13931487227,2024-04-25,ios,us_west,returning
U01759,William Kim,william.kim1759@fooddash.com,+17847858110,2023-01-18,ios,us_east,returning
U01760,Jacob Mendoza,jacob.mendoza1760@fooddash.com,+12937212534,2023-01-18,android,asia,power
U01761,Stephen Rogers,stephen.rogers1761@fooddash.com,+13973707494,2023-12-22,ios,asia,new
U01762,Carolyn Sanchez,carolyn.sanchez1762@fooddash.com,+15303225498,2023-08-16,ios,us_east,returning
U01763,Ryan Young,ryan.young1763@fooddash.com,+19008443265,2023-07-07,android,asia,returning
U01764,Joseph Cox,joseph.cox1764@fooddash.com,+15393672049,2023-07-10,android,asia,new
U01765,John Mendoza,john.mendoza1765@fooddash.com,+18937817366,2024-11-04,android,us_west,returning
U01766,Rebecca King,rebecca.king1766@fooddash.com,+19333029740,2024-07-09,android,us_west,returning
U01767,Patricia Cruz,patricia.cruz1767@fooddash.com,+16922003047,2023-08-16,web,eu,power
U01768,Jennifer Campbell,jennifer.campbell1768@fooddash.com,+16099582547,2024-05-03,android,us_west,new
U01769,Christopher King,christopher.king1769@fooddash.com,+19762875419,2024-07-14,ios,us_west,returning
U01770,Ashley Morris,ashley.morris1770@fooddash.com,+14155437702,2023-03-17,ios,eu,returning
U01771,Alexander Morales,alexander.morales1771@fooddash.com,+19705105861,2024-08-10,ios,us_east,returning
U01772,Laura Hughes,laura.hughes1772@fooddash.com,+14645618750,2024-04-06,ios,us_east,returning
U01773,Patricia Lewis,patricia.lewis1773@fooddash.com,+15797085502,2024-07-08,ios,asia,new
U01774,Samantha Flores,samantha.flores1774@fooddash.com,+16868379665,2024-06-06,ios,eu,power
U01775,Christopher Cox,christopher.cox1775@fooddash.com,+14997446253,2023-07-19,android,us_east,new
U01776,Joshua Jackson,joshua.jackson1776@fooddash.com,+17981202445,2023-07-21,ios,us_west,casual
U01777,Eric Phillips,eric.phillips1777@fooddash.com,+16883859007,2023-09-25,android,us_west,returning
U01778,Eric Mitchell,eric.mitchell1778@fooddash.com,+15879141073,2024-05-18,ios,us_west,new
U01779,Timothy Johnson,timothy.johnson1779@fooddash.com,+18842086368,2023-09-23,ios,us_east,new
U01780,Nicole Sanders,nicole.sanders1780@fooddash.com,+13224304141,2023-10-04,android,us_west,returning
U01781,Mary Myers,mary.myers1781@fooddash.com,+17364831434,2024-07-29,ios,eu,returning
U01782,Richard Nelson,richard.nelson1782@fooddash.com,+17192127390,2023-07-30,android,us_west,power
U01783,William Davis,william.davis1783@fooddash.com,+16579773624,2023-07-12,ios,eu,new
U01784,Katherine Young,katherine.young1784@fooddash.com,+14338651518,2023-05-18,ios,us_west,returning
U01785,Barbara Myers,barbara.myers1785@fooddash.com,+13942068187,2024-12-04,web,us_west,new
U01786,Sandra Young,sandra.young1786@fooddash.com,+17999007468,2023-12-27,ios,asia,new
U01787,Samantha Martinez,samantha.martinez1787@fooddash.com,+14019024526,2023-04-01,ios,us_west,new
U01788,Emma Ramirez,emma.ramirez1788@fooddash.com,+18129174374,2023-08-21,android,us_west,casual
U01789,Joseph Castillo,joseph.castillo1789@fooddash.com,+16534268180,2024-04-02,web,us_west,returning
U01790,James Allen,james.allen1790@fooddash.com,+19727831160,2024-04-12,ios,us_west,returning
U01791,Kathleen Rogers,kathleen.rogers1791@fooddash.com,+14906027079,2023-07-25,web,us_east,new
U01792,Brenda Cook,brenda.cook1792@fooddash.com,+15168382709,2023-03-28,web,asia,returning
U01793,Kenneth Rogers,kenneth.rogers1793@fooddash.com,+16819317941,2023-05-07,ios,eu,power
U01794,Richard Cruz,richard.cruz1794@fooddash.com,+15504064453,2023-05-31,android,eu,new
U01795,Nicholas Flores,nicholas.flores1795@fooddash.com,+15279898627,2024-01-02,ios,us_east,returning
U01796,Pamela Gray,pamela.gray1796@fooddash.com,+13586431882,2023-05-02,ios,us_east,new
U01797,Charles Ward,charles.ward1797@fooddash.com,+18783636248,2023-09-10,web,asia,power
U01798,Rebecca Castillo,rebecca.castillo1798@fooddash.com,+14754837345,2023-07-24,android,asia,returning
U01799,Christopher Flores,christopher.flores1799@fooddash.com,+15416938019,2024-10-06,android,us_west,returning
U01800,Ronald Ross,ronald.ross1800@fooddash.com,+16271095169,2024-08-15,web,us_east,returning
U01801,Samuel Moore,samuel.moore1801@fooddash.com,+16675600435,2023-01-16,web,us_east,power
U01802,Steven Nguyen,steven.nguyen1802@fooddash.com,+15821397267,2023-09-07,ios,us_east,returning
U01803,Jack Sanchez,jack.sanchez1803@fooddash.com,+14209437990,2023-12-08,web,us_east,new
U01804,Carol Castillo,carol.castillo1804@fooddash.com,+16918883139,2023-02-05,android,us_east,casual
U01805,Alexander Morales,alexander.morales1805@fooddash.com,+14555700013,2024-04-16,android,us_east,new
U01806,Amanda Scott,amanda.scott1806@fooddash.com,+17507198322,2023-12-07,web,us_east,new
U01807,Catherine Martinez,catherine.martinez1807@fooddash.com,+15327942032,2024-10-02,ios,us_east,new
U01808,Betty Bailey,betty.bailey1808@fooddash.com,+12908352802,2023-07-10,ios,us_west,power
U01809,Brenda Ortiz,brenda.ortiz1809@fooddash.com,+14981366612,2023-04-20,android,us_east,power
U01810,Carolyn Patel,carolyn.patel1810@fooddash.com,+15217060427,2024-12-04,android,eu,new
U01811,Carol Reyes,carol.reyes1811@fooddash.com,+14338731003,2023-10-09,ios,eu,power
U01812,Steven Cox,steven.cox1812@fooddash.com,+19651388196,2023-04-19,ios,us_west,returning
U01813,Gary Miller,gary.miller1813@fooddash.com,+17412011437,2024-12-10,web,us_east,returning
U01814,John Cook,john.cook1814@fooddash.com,+15349254549,2023-08-08,android,us_west,power
U01815,Larry Lopez,larry.lopez1815@fooddash.com,+17712884667,2024-02-18,ios,us_west,casual
U01816,Pamela Reyes,pamela.reyes1816@fooddash.com,+18244202560,2024-08-07,ios,eu,power
U01817,Cynthia Edwards,cynthia.edwards1817@fooddash.com,+19563553581,2024-05-20,ios,us_east,returning
U01818,Ryan Ortiz,ryan.ortiz1818@fooddash.com,+19998254420,2024-11-21,ios,us_west,new
U01819,Deborah Williams,deborah.williams1819@fooddash.com,+12084778731,2023-09-08,ios,us_east,new
U01820,Gregory Foster,gregory.foster1820@fooddash.com,+15349931590,2023-12-22,android,us_east,power
U01821,Dorothy Alvarez,dorothy.alvarez1821@fooddash.com,+17903560283,2023-05-27,android,us_east,new
U01822,Patricia Morgan,patricia.morgan1822@fooddash.com,+18161661904,2024-08-28,ios,us_east,new
U01823,Kenneth Robinson,kenneth.robinson1823@fooddash.com,+18734503204,2023-06-06,ios,us_west,new
U01824,Margaret Foster,margaret.foster1824@fooddash.com,+15631457958,2023-04-17,web,asia,new
U01825,Timothy Brown,timothy.brown1825@fooddash.com,+16544499464,2023-10-23,ios,us_west,new
U01826,Timothy Ramos,timothy.ramos1826@fooddash.com,+13272557794,2023-05-17,android,us_west,returning
U01827,Charles Long,charles.long1827@fooddash.com,+14143019277,2024-01-15,android,us_east,casual
U01828,Rebecca Harris,rebecca.harris1828@fooddash.com,+14152523219,2024-09-13,android,us_west,returning
U01829,Ryan Williams,ryan.williams1829@fooddash.com,+12077375830,2024-09-16,ios,asia,new
U01830,George Flores,george.flores1830@fooddash.com,+12668283809,2024-10-20,android,us_east,power
U01831,Katherine Chavez,katherine.chavez1831@fooddash.com,+15998908133,2023-01-13,web,us_east,returning
U01832,Carol Garcia,carol.garcia1832@fooddash.com,+13445177495,2023-05-18,android,us_east,new
U01833,Frank Stewart,frank.stewart1833@fooddash.com,+19801654157,2023-02-17,android,us_east,power
U01834,Donna Mitchell,donna.mitchell1834@fooddash.com,+18327960470,2024-10-01,ios,us_east,casual
U01835,Karen Patel,karen.patel1835@fooddash.com,+18844046988,2023-10-11,web,us_east,new
U01836,Amy Clark,amy.clark1836@fooddash.com,+15137772195,2024-04-30,ios,eu,returning
U01837,Patricia Brown,patricia.brown1837@fooddash.com,+15391478098,2024-11-21,android,eu,new
U01838,Edward Garcia,edward.garcia1838@fooddash.com,+17527325627,2024-08-15,android,us_west,new
U01839,Mary Hall,mary.hall1839@fooddash.com,+14282545582,2023-11-23,web,us_east,returning
U01840,Rebecca Morgan,rebecca.morgan1840@fooddash.com,+16503254948,2024-10-27,android,us_west,returning
U01841,Jacob Allen,jacob.allen1841@fooddash.com,+13316416968,2024-05-24,android,asia,power
U01842,Richard Morris,richard.morris1842@fooddash.com,+17044293151,2023-04-08,ios,us_east,casual
U01843,Mark James,mark.james1843@fooddash.com,+12842590298,2024-07-11,ios,asia,new
U01844,Mark Allen,mark.allen1844@fooddash.com,+13896051756,2023-09-13,android,us_west,returning
U01845,Eric Kelly,eric.kelly1845@fooddash.com,+14733209678,2023-09-12,ios,eu,returning
U01846,John Myers,john.myers1846@fooddash.com,+15941805615,2024-09-08,ios,us_east,new
U01847,John Walker,john.walker1847@fooddash.com,+13657656588,2023-09-08,ios,us_west,casual
U01848,Matthew Watson,matthew.watson1848@fooddash.com,+17917805792,2023-12-18,web,us_west,new
U01849,Jeffrey Thomas,jeffrey.thomas1849@fooddash.com,+19625685963,2024-05-24,android,asia,returning
U01850,Nancy Allen,nancy.allen1850@fooddash.com,+15499176462,2024-08-22,android,eu,power
U01851,Amanda Ross,amanda.ross1851@fooddash.com,+17315410115,2023-02-19,android,us_west,new
U01852,Anna Taylor,anna.taylor1852@fooddash.com,+12964810526,2023-12-22,web,us_east,power
U01853,Thomas Hall,thomas.hall1853@fooddash.com,+15148592777,2023-12-05,android,asia,casual
U01854,Nicholas White,nicholas.white1854@fooddash.com,+16079571557,2023-06-01,ios,eu,power
U01855,Betty Sanders,betty.sanders1855@fooddash.com,+19626938069,2024-02-13,android,us_east,casual
U01856,Shirley Miller,shirley.miller1856@fooddash.com,+17457084360,2024-02-24,ios,asia,returning
U01857,Melissa Lee,melissa.lee1857@fooddash.com,+13023778902,2024-05-08,android,us_west,power
U01858,Carolyn Martin,carolyn.martin1858@fooddash.com,+17538113803,2024-10-28,ios,us_east,casual
U01859,Stephanie Nguyen,stephanie.nguyen1859@fooddash.com,+15999753488,2023-11-24,web,us_west,new
U01860,Joshua Smith,joshua.smith1860@fooddash.com,+12765216604,2024-07-04,android,us_east,casual
U01861,Brandon Kim,brandon.kim1861@fooddash.com,+12681993584,2024-08-09,ios,us_east,power
U01862,Ashley Gomez,ashley.gomez1862@fooddash.com,+13638029809,2023-10-31,android,us_east,returning
U01863,Mark Scott,mark.scott1863@fooddash.com,+13437735054,2023-04-06,android,us_west,power
U01864,Anthony Cruz,anthony.cruz1864@fooddash.com,+13455621624,2024-08-13,ios,us_west,returning
U01865,Shirley Wilson,shirley.wilson1865@fooddash.com,+19908903903,2023-06-30,android,us_east,new
U01866,Catherine Ward,catherine.ward1866@fooddash.com,+16653578265,2023-02-24,web,eu,power
U01867,Paul Garcia,paul.garcia1867@fooddash.com,+15905285779,2023-03-29,android,us_west,new
U01868,Alexander Ruiz,alexander.ruiz1868@fooddash.com,+16985883963,2023-06-24,android,us_east,power
U01869,Scott Campbell,scott.campbell1869@fooddash.com,+14479296866,2024-10-11,android,us_west,new
U01870,Susan Foster,susan.foster1870@fooddash.com,+14865628257,2024-12-03,ios,us_west,returning
U01871,Steven Rivera,steven.rivera1871@fooddash.com,+12851216864,2023-03-20,android,us_west,returning
U01872,Mark Ramos,mark.ramos1872@fooddash.com,+16445458615,2023-03-22,web,eu,returning
U01873,Nicole Reed,nicole.reed1873@fooddash.com,+15849706817,2024-11-07,web,us_east,returning
U01874,Emma Chavez,emma.chavez1874@fooddash.com,+13002592385,2023-04-02,web,us_east,returning
U01875,Alexander Cox,alexander.cox1875@fooddash.com,+16317605946,2024-07-11,android,us_east,power
U01876,Ryan Kelly,ryan.kelly1876@fooddash.com,+17351625391,2023-11-06,web,us_west,power
U01877,Christine Brown,christine.brown1877@fooddash.com,+14214032275,2023-01-19,android,us_east,new
U01878,Edward Brown,edward.brown1878@fooddash.com,+19468660865,2024-10-21,web,us_east,power
U01879,Dorothy Young,dorothy.young1879@fooddash.com,+14838482755,2024-08-31,ios,us_west,casual
U01880,Kimberly Foster,kimberly.foster1880@fooddash.com,+13644512830,2024-03-09,android,us_west,returning
U01881,Stephanie Long,stephanie.long1881@fooddash.com,+15563886654,2024-10-18,android,us_east,returning
U01882,Jonathan Patel,jonathan.patel1882@fooddash.com,+14336310561,2024-10-05,ios,asia,new
U01883,Stephanie Green,stephanie.green1883@fooddash.com,+18369341509,2024-05-11,ios,us_east,new
U01884,Alexander Morales,alexander.morales1884@fooddash.com,+15596653942,2024-09-17,ios,us_east,new
U01885,Lisa Adams,lisa.adams1885@fooddash.com,+12162870334,2023-05-28,android,asia,power
U01886,Brenda Nguyen,brenda.nguyen1886@fooddash.com,+19743984802,2023-11-06,android,us_east,new
U01887,Carolyn Kim,carolyn.kim1887@fooddash.com,+18797788683,2024-10-23,ios,eu,returning
U01888,Ronald Moore,ronald.moore1888@fooddash.com,+15942738556,2024-10-18,web,eu,casual
U01889,Donna Ward,donna.ward1889@fooddash.com,+17832379281,2023-09-09,web,us_west,new
U01890,Stephen Martin,stephen.martin1890@fooddash.com,+18835593405,2023-01-21,android,eu,casual
U01891,Ashley Lewis,ashley.lewis1891@fooddash.com,+16504623343,2023-04-23,ios,us_east,new
U01892,Brandon Morris,brandon.morris1892@fooddash.com,+16497954589,2024-03-08,android,us_west,returning
U01893,Eric Howard,eric.howard1893@fooddash.com,+16097494523,2024-08-03,ios,eu,returning
U01894,Kimberly Parker,kimberly.parker1894@fooddash.com,+15797115538,2024-11-30,web,us_east,returning
U01895,Elizabeth Ruiz,elizabeth.ruiz1895@fooddash.com,+13376396602,2024-10-29,web,eu,power
U01896,Justin Taylor,justin.taylor1896@fooddash.com,+12989513662,2024-07-04,android,us_east,power
U01897,Nicole Robinson,nicole.robinson1897@fooddash.com,+19376844222,2024-07-11,android,asia,power
U01898,Mark Reyes,mark.reyes1898@fooddash.com,+14751892572,2023-12-24,android,us_west,returning
U01899,Lisa Williams,lisa.williams1899@fooddash.com,+17738524049,2024-03-10,android,asia,returning
U01900,Alexander Jackson,alexander.jackson1900@fooddash.com,+12656946051,2023-02-20,web,us_east,new
U01901,Janet Brown,janet.brown1901@fooddash.com,+19309234422,2023-12-01,android,asia,casual
U01902,Margaret James,margaret.james1902@fooddash.com,+16626198005,2024-02-23,android,us_east,new
U01903,Angela Evans,angela.evans1903@fooddash.com,+13476275739,2024-11-01,ios,us_west,power
U01904,Dorothy Ramos,dorothy.ramos1904@fooddash.com,+13222191407,2024-04-21,ios,us_west,new
U01905,Matthew Young,matthew.young1905@fooddash.com,+18154008839,2024-10-11,ios,us_west,returning
U01906,Jessica Nelson,jessica.nelson1906@fooddash.com,+12912579766,2023-11-10,android,asia,returning
U01907,Edward Carter,edward.carter1907@fooddash.com,+19138959238,2023-04-18,web,us_east,returning
U01908,Daniel Price,daniel.price1908@fooddash.com,+16405228095,2024-01-24,ios,us_east,new
U01909,Brian Chavez,brian.chavez1909@fooddash.com,+18482368490,2023-09-21,android,us_east,new
U01910,Nicole Davis,nicole.davis1910@fooddash.com,+17701992308,2024-06-14,ios,us_east,casual
U01911,Shirley Johnson,shirley.johnson1911@fooddash.com,+12046483795,2023-10-26,ios,eu,returning
U01912,Melissa Rodriguez,melissa.rodriguez1912@fooddash.com,+13764162204,2024-05-09,android,us_east,new
U01913,Brian Gonzalez,brian.gonzalez1913@fooddash.com,+18993594951,2024-04-10,ios,us_east,returning
U01914,Daniel Cook,daniel.cook1914@fooddash.com,+13528467647,2023-01-24,android,asia,casual
U01915,Jessica Flores,jessica.flores1915@fooddash.com,+14982808163,2023-09-29,android,us_west,new
U01916,Richard Murphy,richard.murphy1916@fooddash.com,+13973604706,2024-04-21,web,asia,casual
U01917,Stephen Roberts,stephen.roberts1917@fooddash.com,+16582952559,2024-06-03,android,us_east,returning
U01918,Donald Morales,donald.morales1918@fooddash.com,+13927782771,2023-02-02,ios,asia,casual
U01919,Raymond Price,raymond.price1919@fooddash.com,+19722657259,2024-10-20,android,eu,returning
U01920,Shirley Reed,shirley.reed1920@fooddash.com,+17889924232,2024-02-10,ios,us_west,new
U01921,Carol Moore,carol.moore1921@fooddash.com,+16584322585,2023-08-16,web,us_west,returning
U01922,William Morales,william.morales1922@fooddash.com,+12249241629,2023-03-23,ios,us_west,returning
U01923,Amy Foster,amy.foster1923@fooddash.com,+14941924685,2024-02-14,web,us_east,new
U01924,Emma Myers,emma.myers1924@fooddash.com,+17843908477,2024-05-12,ios,us_east,new
U01925,Joshua Roberts,joshua.roberts1925@fooddash.com,+13926901647,2024-02-22,ios,eu,casual
U01926,Jack Rogers,jack.rogers1926@fooddash.com,+17363991211,2024-01-31,ios,eu,casual
U01927,Richard Collins,richard.collins1927@fooddash.com,+13904717279,2024-07-07,ios,eu,returning
U01928,Pamela Brooks,pamela.brooks1928@fooddash.com,+18271261602,2023-02-05,web,us_east,power
U01929,Donna Smith,donna.smith1929@fooddash.com,+14466549075,2023-05-18,web,eu,returning
U01930,Stephanie Garcia,stephanie.garcia1930@fooddash.com,+13593376818,2024-04-10,ios,eu,casual
U01931,Jason Mendoza,jason.mendoza1931@fooddash.com,+17846196562,2023-06-09,web,eu,casual
U01932,Edward Ruiz,edward.ruiz1932@fooddash.com,+12107977432,2024-10-01,ios,us_east,casual
U01933,Gary Allen,gary.allen1933@fooddash.com,+18141174981,2024-05-01,android,us_east,power
U01934,Thomas James,thomas.james1934@fooddash.com,+19064740892,2023-02-24,android,us_east,casual
U01935,Gary Rodriguez,gary.rodriguez1935@fooddash.com,+13876492500,2023-05-10,web,us_east,power
U01936,Frank Gomez,frank.gomez1936@fooddash.com,+14919996951,2023-08-11,ios,us_west,new
U01937,Jessica Gomez,jessica.gomez1937@fooddash.com,+14062451280,2024-03-06,web,us_east,returning
U01938,John Stewart,john.stewart1938@fooddash.com,+16902834486,2023-03-28,ios,eu,new
U01939,Frank Rodriguez,frank.rodriguez1939@fooddash.com,+14478314004,2024-04-22,ios,eu,returning
U01940,Jennifer James,jennifer.james1940@fooddash.com,+17154170380,2024-08-19,ios,us_east,returning
U01941,Karen Baker,karen.baker1941@fooddash.com,+14563944888,2023-09-29,android,asia,new
U01942,Timothy Martin,timothy.martin1942@fooddash.com,+14989482469,2023-02-19,ios,us_west,returning
